df,a1_abany,a2_abdefect,a3_abhlth,a4_abnomore,a5_abpoor,a6_absingle,a7_abrape,aged,c1_fear,c2_courts,c3_cappun,ci1_conarmy,ci2_conbus,ci3_conclerg,ci4_coneduc,ci5_confed,ci6_confinan,ci7_conjudge,ci8_conlabor,ci9_conlegis,ci10_conmedic,ci11_conpress,ci12_consci,ci13_contv,d1_age,d2_cohort,d3_degree,d4_educ,d5_sex,d6_race,d7_hhrace,d8_hispanic,d9_sibs,d10_marital,d11_class,d12_childs,d13_chldidel,d14_divorce,d15_dwelown,d16_hhtype1,d17_wrkstat,d18_hrs1,d19_hrs2,d20_hrsrelax,d21_madeg,d22_maeduc,d23_padeg,d24_paeduc,d25_region,d26_reg16,d27_res16,d28_spdeg,d29_speduc,d30_zodiac,f1_income06,f2_incom16,f3_rincom06,f4_satfin,f5_valgiven,f6_finalter,f7_finrela,f8_goodlife,f9_eqwlth,f10_parsol,f11_wealth,g1_gunlaw,g2_owngun,g3_pistol,g4_rifle,g5_shotgun,h1_helppoor,h2_helpsick,h3_helpblk,h4_helpusa,h5_helpwrld,h6_careself,h7_mincult,h8_othshelp,h9_peoptrbl,h10_selfless,h11_selffrst,h12_helpnot,hap1_hapmar,hap2_happy,hap3_satjob,hap4_satjob1,hlth1_health1,hlth2_hlthall,i1_immameco,i2_immcult,i3_immideas,i4_immjobs,i5_immrghts,i6_excldimm,i7_letin1,i8_meltpot1,m1_grass,nat1_nataid,nat2_nataidy,nat3_natarms,nat4_natarmsy,nat5_natchld,nat6_natcity,nat7_natcityy,nat8_natcrime,nat9_natcrimy,nat10_natdrug,nat11_natdrugy,nat12_nateduc,nat13_nateducy,nat14_natenrgy,nat15_natenvir,nat16_natenviy,nat17_natfare,nat18_natfarey,nat19_natheal,nat20_nathealy,nat21_natmass,nat22_natpark,nat23_natrace,nat24_natracey,nat25_natroad,nat26_natsci,nat27_natsoc,nat28_natspac,nat29_natspacy,p1_partyid,p2_govdook,p3_polint1,p4_polviews,p5_pres08,p6_pres12,p7_vote08,p8_vote12,p9_polgreed,pe1_poleff11,pe2_poleff18,pe3_poleff19,pe4_poleff20,porn1_pornlaw,r1_relig,r2_relig16,r3_denom1,r4_denom,r5_denom16,r6_attend,r7_pray,r8_reliten,r9_relactiv,r10_bible,r11_fund,r12_fund16,r13_amchrstn,r14_prayer,r15_reborn,r16_savesoul,r17_relpersn,r18_spfund,r19_spden,r20_sprel,r21_sprtprsn,r22_postlife,s1_nummen,s2_numwomen,s3_partners,s4_partnrs5,s5_evstray,s6_sexfreq,s7_homosex,s8_marhomo,s9_premarsx,s10_xmarsex,s11_xmovie,s12_teensex,s13_pillok,soc1_socbar,soc2_socfrend,soc3_socommun,soc4_socrel,sr1_fechld,sr2_fefam,sr3_fehire,sr4_fefam,sr5_fepresch,sui1_suicide1,sui2_suicide2,sui3_suicide3,sui4_suicide4,sui5_letdie1,t1_colath,t2_colcom,t3_colhomo,t4_colmil,t5_colmslm,t6_colrac,t7_libath,t8_libcom,t9_libhomo,t10_libmil,t11_libmslm,t12_librac,t13_spkath,t14_spkcom,t15_spkhomo,t16_spkmil,t17_spkmslm,t18_spkrac,tf1_trust,tf2_fair,tf3_befair,tf4_cantrust,tf5_helpful,tv1_tvhours,w1_wtss,w2_wtssnr,w3_wtssall,year,id,r8_relitenR
,2,1,1,1,2,2,2,1,1,3,2,8,2,2,1,8,2,2,8,8,2,8,2,2,42,1972,1,11,2,1,1,2,6,4,2,3,-1,0,0,2,7,-1,-1,-1,7,97,0,6,2,0,4,7,97,11,9,4,0,2,300,3,3,2,2,1,0,1,2,2,2,2,3,1,3,0,0,2,3,2,2,6,2,3,0,2,4,0,0,0,2,4,2,4,8,8,0,1,2,8,0,8,0,2,8,0,2,0,2,0,2,0,8,2,0,2,0,2,0,1,2,2,0,3,2,2,3,0,1,0,0,4,0,0,2,2,0,0,0,0,0,1,2,2,0,0,0,6,4,3,4,3,2,2,1,0,2,1,2,0,0,0,2,1,2,0,1,1,2,2,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,3,3,0,0,3,-1,0.448001693,0.499804201,0.448001693,2014,23,2
,2,1,1,2,2,2,1,1,1,3,8,2,2,3,1,2,2,2,2,2,2,3,2,3,38,1976,1,14,1,3,1,2,1,5,1,0,-1,0,0,3,6,-1,-1,-1,7,97,0,98,2,2,4,7,97,10,16,3,0,3,999998,3,2,2,3,3,0,1,2,2,2,2,3,2,3,0,0,1,4,2,2,2,2,3,0,2,0,0,0,0,3,4,2,4,4,4,0,1,1,3,0,3,0,2,2,0,2,0,1,0,1,0,1,1,0,1,0,1,0,1,1,2,0,3,1,1,2,0,1,0,0,2,0,0,2,2,0,0,0,0,0,2,4,2,0,0,0,2,6,4,4,3,3,2,4,0,2,1,4,0,0,0,4,2,0,30,1,6,0,5,3,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,3,1,0,0,2,-1,0.896003386,0.999608403,0.896003386,2014,24,2
,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,38,1976,1,15,2,1,1,2,3,5,2,2,-1,0,0,2,1,40,-1,-1,1,12,1,12,2,0,3,7,97,9,16,3,16,2,-1,3,2,5,5,4,2,1,2,2,2,2,3,1,3,7,6,0,0,0,0,0,0,3,0,2,2,0,0,7,0,0,0,0,0,0,0,0,1,0,3,0,3,1,0,3,0,1,0,1,0,1,1,0,2,0,1,0,1,2,1,0,8,2,2,1,0,3,0,4,3,2,0,1,2,1,2,2,2,2,3,1,2,2,0,0,0,4,2,3,1,3,2,2,0,0,2,2,3,0,0,0,1,2,3,0,1,1,0,4,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,3,1,2,3,3,-1,0.448001693,0.499804201,0.448001693,2014,25,2
,2,2,2,2,2,2,2,3,2,3,2,3,1,3,1,2,3,2,3,2,2,3,3,3,28,1986,4,18,2,2,2,2,13,5,2,0,-1,0,0,4,2,28,-1,3,2,14,7,97,2,2,6,7,97,8,1,4,0,3,0,3,1,2,6,2,0,2,2,2,2,2,2,3,3,0,0,2,4,2,2,5,2,5,0,3,3,2,3,0,4,2,2,2,2,4,0,1,2,1,0,3,0,1,1,0,1,0,1,0,1,0,3,2,0,8,0,1,0,1,1,2,0,3,3,1,3,0,2,0,0,4,0,0,2,2,0,0,0,0,0,2,4,1,0,0,6,0,6,4,1,3,3,1,4,0,2,2,4,0,0,0,4,2,2,0,0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,3,3,0,0,3,-1,0.448001693,0.499804201,0.448001693,2014,26,2
,2,1,1,8,1,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1979,1,13,1,1,1,1,1,4,3,2,2,0,2,4,1,40,-1,2,3,16,3,16,2,2,3,7,97,2,14,3,14,2,200,1,3,0,0,0,0,2,2,2,2,2,0,0,0,0,0,3,4,2,2,4,4,0,0,2,2,2,2,0,3,3,3,2,4,2,4,2,0,3,0,1,0,1,1,0,1,0,1,0,2,0,1,1,0,3,0,1,0,2,1,2,0,2,3,1,2,0,3,0,0,4,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,2,4,3,1,2,2,2,2,2,2,2,2,0,0,0,2,8,0,7,1,3,2,5,2,3,4,1,0,1,1,3,2,4,2,2,3,0,2,3,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,2,1,0,0,0,0,0,2,0.690295366,0.770114332,0.690295366,2014,27,2
,0,0,0,0,0,0,0,1,0,1,2,2,1,2,3,3,2,1,3,3,2,2,1,1,57,1957,3,16,1,1,1,1,4,1,3,6,4,2,1,1,1,40,-1,4,0,10,3,16,2,2,6,1,12,3,23,3,22,2,-1,2,4,1,6,2,9,0,0,0,0,0,4,4,4,7,7,0,0,0,0,0,0,4,1,2,3,2,2,5,0,0,0,0,0,0,2,0,1,0,1,0,3,2,0,2,0,2,0,1,0,1,2,0,1,0,2,0,2,1,2,0,2,1,1,2,0,2,5,2,2,6,2,2,1,1,4,4,4,2,5,2,2,2,0,0,0,8,1,1,7,2,2,2,0,1,2,2,2,2,0,2,2,1,0,12,1,2,1,4,0,0,3,0,1,1,1,5,5,5,1,2,4,2,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,1,1,3.13601185,3.49862941,3.13601185,2014,28,1
,1,1,1,1,1,1,1,2,2,3,1,1,1,2,2,3,2,2,2,3,2,2,2,2,50,1964,1,15,1,1,1,1,6,1,3,2,-1,1,0,1,1,40,-1,-1,1,12,0,10,2,2,3,1,12,6,25,2,22,2,-1,2,4,2,7,1,7,1,1,2,2,2,5,5,5,6,3,0,0,0,0,0,0,5,1,3,1,0,0,3,0,0,0,0,0,0,0,0,8,0,3,0,2,2,0,8,0,1,0,1,0,1,2,0,1,0,1,0,1,2,2,0,2,1,8,2,0,1,2,3,2,3,2,0,1,2,2,1,1,2,3,2,1,1,3,31,3,2,3,3,3,2,2,2,0,0,2,2,3,2,0,2,2,8,0,10,1,1,1,3,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,3,-1,1.380590733,1.540228664,1.380590733,2014,29,2
,1,1,1,1,1,1,1,2,1,1,2,1,1,3,2,2,2,2,2,3,2,2,1,1,54,1960,3,16,1,1,1,1,3,3,2,1,-1,0,0,4,1,40,-1,3,4,18,4,18,2,2,5,7,97,5,18,3,18,3,-1,3,3,5,1,4,7,1,2,2,2,2,1,1,1,7,4,0,0,0,0,0,0,1,0,3,3,2,1,7,0,0,0,0,0,0,0,0,1,0,3,0,3,1,0,1,0,3,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,2,0,2,2,4,1,1,1,1,1,1,3,4,2,1,5,2,4,2,0,0,0,0,6,4,1,3,3,2,0,0,2,2,4,0,0,0,4,2,0,3,0,1,2,0,4,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,8,-1,0.448001693,0.499804201,0.448001693,2014,30,2
,1,1,1,2,1,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9999,3,17,2,1,1,1,2,1,3,0,8,2,1,1,7,-1,-1,-1,1,12,0,8,2,2,5,3,16,99,22,4,0,3,100,3,3,0,0,0,0,1,2,2,2,2,0,0,0,0,0,2,3,2,3,4,2,0,3,2,2,0,0,0,2,2,3,2,4,2,4,2,0,1,0,3,0,1,3,0,3,0,3,0,1,0,3,1,0,3,0,1,0,3,1,3,0,1,3,1,3,0,3,0,0,6,2,8,1,1,0,0,0,0,0,0,4,2,0,0,0,1,4,4,3,3,3,2,3,1,2,2,4,3,0,4,1,1,9,0,1,1,2,3,4,5,4,3,0,1,3,7,4,7,4,2,3,0,2,3,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3,1.380590733,1.540228664,1.380590733,2014,31,2
,1,1,1,1,1,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1953,3,16,2,1,1,2,11,3,3,3,2,0,2,3,1,40,-1,3,0,4,1,12,2,2,3,7,97,3,21,1,18,1,300,3,2,0,0,0,0,1,2,2,2,2,0,0,0,0,0,2,4,1,2,6,4,0,0,2,2,2,3,0,2,4,2,4,2,2,5,1,0,3,0,2,0,1,2,0,1,0,2,0,1,0,1,1,0,3,0,1,0,2,2,2,0,2,3,1,2,0,2,0,0,5,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,6,2,1,3,1,2,2,4,2,2,2,2,0,0,0,2,1,3,0,1,1,2,1,4,2,4,1,0,3,2,7,4,7,4,1,2,0,2,3,2,2,2,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,2,0,0,0,0,0,3,1.380590733,1.540228664,1.380590733,2014,32,1
,2,1,1,1,1,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1960,3,16,2,1,1,1,2,5,3,0,2,0,1,4,3,9,40,4,0,10,1,12,2,2,5,7,97,12,25,3,26,1,2400,1,4,0,0,0,0,1,2,2,2,2,0,0,0,0,0,2,4,1,3,4,4,0,0,2,4,2,2,0,2,4,2,4,3,2,4,2,0,3,0,2,0,2,2,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,2,1,0,1,1,2,2,0,5,0,0,4,2,1,1,1,0,0,0,0,0,0,2,2,0,0,0,2,2,3,2,2,2,2,4,1,2,2,3,0,0,0,2,1,17,0,1,3,0,2,4,1,3,2,0,2,2,3,2,6,3,1,4,0,2,4,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,0,0,0,0,0,2,0.448001693,0.499804201,0.448001693,2014,33,2
,2,1,1,2,2,2,2,1,2,3,1,1,3,2,1,2,2,1,2,2,2,3,1,2,47,1967,3,16,1,1,4,1,8,1,2,2,-1,2,0,11,1,70,-1,-1,0,6,0,6,2,0,6,3,16,1,26,3,26,1,-1,2,3,1,6,1,99,1,2,2,2,2,1,1,5,7,7,0,0,0,0,0,0,1,1,3,2,0,0,7,0,0,0,0,0,0,0,0,2,0,3,0,3,3,0,3,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,3,1,3,1,0,3,9,3,3,4,0,0,2,2,3,1,4,1,4,1,9,9,0,0,0,3,1,3,1,2,9,9,0,0,2,1,2,9,0,7,3,1,0,999,1,1,2,6,1,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,-1,0.896003386,0.999608403,0.896003386,2014,34,2
,0,0,0,0,0,0,0,3,0,3,1,2,2,2,2,2,3,2,2,2,2,2,2,2,53,1961,1,12,1,3,1,2,10,1,2,2,2,2,1,1,1,40,-1,5,0,8,0,8,2,0,6,3,16,1,19,2,0,2,700,2,3,2,5,1,0,0,0,0,0,0,3,3,3,0,0,2,4,2,2,4,4,3,1,3,2,1,1,0,2,4,2,4,4,2,3,1,2,3,0,3,0,1,2,0,1,0,1,0,1,0,1,2,0,2,0,3,0,1,2,2,0,2,3,1,3,0,1,0,0,4,1,1,1,1,0,0,0,0,0,2,2,2,0,0,0,7,3,3,1,2,2,2,1,2,2,2,3,2,0,2,3,2,0,999,1,1,2,5,0,0,4,0,2,1,3,7,3,5,2,3,3,0,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,4,1.344005078,1.499412604,1.344005078,2014,35,2
,2,1,2,2,2,2,1,1,2,2,1,2,3,2,1,2,2,2,2,3,2,2,2,2,37,1977,1,12,2,2,2,1,3,1,1,2,-1,2,0,11,1,40,-1,0,1,12,0,98,2,2,4,1,12,7,98,1,13,3,100,2,1,2,3,3,0,1,2,2,2,2,3,3,3,0,0,3,3,1,2,6,3,3,1,1,2,1,1,0,2,3,1,4,2,3,0,8,1,3,0,3,0,1,3,0,2,0,1,0,1,0,2,1,0,2,0,2,0,2,1,2,0,2,2,2,3,0,3,0,0,1,0,0,2,2,0,0,0,0,0,2,4,1,0,0,1,7,1,4,1,2,3,1,1,0,1,2,2,3,0,4,2,1,1,0,1,1,2,1,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,3,2,0,0,2,-1,2.070886099,2.310342996,2.070886099,2014,36,2
,2,1,1,2,2,8,8,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1976,0,11,2,3,5,2,9,5,1,2,2,0,2,13,1,40,-1,-1,0,5,0,6,2,6,2,7,97,9,20,3,8,2,-1,2,2,0,0,0,2,2,2,2,2,2,0,0,0,7,8,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,4,0,0,0,2,0,3,1,0,8,0,2,0,2,0,2,2,0,1,0,1,0,1,2,1,0,2,2,3,2,0,2,3,3,3,3,0,0,2,2,4,3,3,2,2,0,2,2,0,0,0,8,1,1,8,2,2,2,0,1,1,1,2,0,0,0,1,1,1,1,1,1,0,4,8,2,4,4,0,2,2,3,1,2,1,1,1,1,1,2,8,8,8,8,8,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,4,2,0,4,1.344005078,1.499412604,1.344005078,2014,37,1
,0,0,0,0,0,0,0,3,0,3,1,2,1,3,2,3,3,3,2,3,2,3,1,3,31,1983,1,14,1,1,1,2,1,3,1,0,8,0,1,18,1,39,-1,1,1,13,1,15,2,2,3,7,97,1,22,4,18,2,20,1,3,4,8,3,0,0,0,0,0,0,4,5,5,0,0,2,4,2,3,3,2,3,0,1,1,3,2,0,4,4,2,4,4,3,3,2,8,3,0,2,0,3,2,0,3,0,1,0,3,0,2,1,0,3,0,1,0,2,1,2,0,3,1,3,3,0,4,0,0,4,0,0,2,2,0,0,0,0,0,2,4,2,0,0,0,0,6,4,1,3,3,2,4,1,2,2,4,0,0,0,2,2,0,12,1,4,2,6,0,0,4,0,1,2,1,4,6,6,3,1,3,0,1,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0.896003386,0.999608403,0.896003386,2014,38,2
,2,1,1,1,2,2,1,3,1,3,1,1,2,2,2,2,2,2,2,3,2,2,2,1,69,1945,0,10,2,1,1,1,3,2,3,2,-1,2,0,4,2,15,-1,5,1,12,7,97,2,2,5,7,97,5,16,2,98,2,30,3,3,3,4,2,0,1,2,2,2,2,3,5,3,0,0,4,3,1,1,5,4,5,0,2,2,2,4,0,3,4,2,4,4,2,0,2,2,2,0,1,0,8,1,0,2,0,1,0,1,0,2,2,0,3,0,2,0,2,2,1,0,1,1,8,1,0,5,0,0,4,1,0,1,2,0,0,0,0,0,2,4,1,0,0,4,5,1,4,5,1,3,3,1,0,1,2,2,0,0,0,1,1,3,0,0,1,1,0,4,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,1,2,2,3,3,0,0,1,-1,0.448001693,0.499804201,0.448001693,2014,39,2
,2,1,1,1,2,2,1,2,2,3,1,2,1,3,1,2,2,1,2,3,1,2,2,2,35,1979,3,16,1,1,1,1,0,1,3,1,-1,2,0,11,1,50,-1,3,1,12,1,12,2,2,3,3,16,99,25,2,22,1,200,2,4,2,2,1,0,1,2,2,2,2,1,3,5,0,0,3,4,3,3,4,2,4,2,2,2,1,3,0,2,4,2,2,4,2,0,1,1,3,0,3,0,3,2,0,2,0,1,0,1,0,2,1,0,3,0,1,0,2,2,2,0,2,1,1,2,0,1,0,0,2,1,1,1,1,0,0,0,0,0,2,2,2,0,0,0,4,5,2,3,3,2,2,3,0,2,2,3,2,0,2,3,1,0,15,1,1,2,5,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,2,1,3,1,0,0,1,-1,0.896003386,0.999608403,0.896003386,2014,40,2
,1,1,1,1,1,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1953,3,17,2,1,1,1,1,1,3,2,2,2,1,1,2,35,-1,2,1,14,1,12,2,3,6,2,14,4,26,3,26,1,-1,2,4,0,0,0,99,1,1,2,2,1,0,0,0,6,4,0,0,0,0,0,0,0,1,1,1,1,2,4,0,0,0,0,0,0,3,0,0,0,2,0,2,2,0,1,0,2,0,2,0,2,2,0,1,0,2,0,2,1,1,0,2,1,1,2,0,2,4,3,3,4,2,2,1,1,3,3,3,2,3,0,1,2,2,22,0,5,5,3,7,2,3,2,0,1,2,2,3,3,22,1,2,1,997,0,1,1,2,4,4,1,4,2,0,3,2,6,6,5,4,1,4,2,2,4,8,2,2,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,0,2,0.896003386,0.999608403,0.896003386,2014,41,2
,1,1,1,1,1,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1934,2,14,1,1,1,1,1,1,3,3,2,2,1,1,5,-1,-1,-1,0,0,0,0,2,2,6,1,12,8,19,2,0,3,1000,3,2,0,0,0,0,1,1,1,2,2,0,0,0,0,0,4,3,1,2,2,4,0,1,2,0,0,0,0,2,4,2,4,4,2,3,1,0,2,0,1,0,2,2,0,1,0,1,0,2,0,1,1,0,3,0,2,0,1,2,2,0,1,2,1,2,0,6,0,0,5,2,2,1,1,0,0,0,0,0,0,2,2,0,0,0,7,2,3,1,2,2,2,2,2,2,2,3,2,0,2,3,1,-1,-1,-1,-1,0,-1,4,1,4,1,0,1,1,1,4,2,5,2,3,0,2,4,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,2.070886099,2.310342996,2.070886099,2014,42,2
,2,1,1,2,2,2,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1955,0,11,1,1,1,1,3,5,1,0,0,0,9,3,8,-1,-1,-1,0,10,0,9,2,2,5,7,97,8,26,2,0,2,-1,2,2,0,0,0,0,1,2,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,0,3,0,3,1,0,1,0,1,0,2,0,1,2,0,8,0,1,0,1,1,8,0,8,1,2,2,0,3,3,5,2,9,0,0,2,2,1,1,1,2,8,0,1,2,6,60,0,4,1,1,4,1,1,2,0,2,1,1,1,0,0,0,1,1,998,998,99,99,0,9,1,3,2,1,0,1,4,7,4,7,2,3,2,3,8,2,9,2,2,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,3,0,3,0.896003386,0.999608403,0.896003386,2014,43,1
,0,0,0,0,0,0,0,2,0,1,8,1,3,3,2,2,3,3,3,3,3,2,1,2,26,1988,1,14,1,1,1,1,3,5,1,0,8,0,1,1,1,45,-1,4,1,12,1,12,2,2,5,7,97,5,26,3,16,2,0,1,3,3,1,3,0,0,0,0,0,0,2,2,2,0,0,3,4,2,2,5,2,3,0,2,1,1,3,0,2,4,2,4,4,4,3,8,1,3,0,3,0,1,8,0,3,0,1,0,1,0,1,1,0,1,0,1,0,3,2,8,0,8,1,2,1,0,2,0,0,1,0,0,3,2,0,0,0,0,0,3,4,1,0,0,4,0,6,4,1,7,3,3,4,2,2,2,4,0,0,0,4,2,0,10,2,4,0,6,0,0,4,0,1,4,1,3,1,7,2,2,4,0,2,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,3,1.344005078,1.499412604,1.344005078,2014,44,2
,2,1,1,2,2,2,2,1,1,3,1,1,1,2,1,2,3,2,2,2,1,3,2,2,50,1964,3,16,2,1,1,1,4,4,3,1,-1,0,0,4,1,60,-1,4,1,12,1,12,2,2,5,7,97,3,23,3,23,2,50,2,4,1,1,2,0,1,2,2,2,2,3,3,4,0,0,2,4,2,2,3,2,3,0,2,1,2,2,0,3,4,3,2,1,1,0,8,1,3,0,2,0,8,2,0,2,0,2,0,1,0,1,1,0,3,0,2,0,2,1,3,0,1,8,8,8,0,6,0,0,2,1,0,1,2,0,0,0,0,0,2,2,2,0,0,0,7,1,1,1,2,2,2,2,0,1,1,2,0,0,0,1,1,10,0,1,1,2,4,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,2,3,0,0,1,-1,0.448001693,0.499804201,0.448001693,2014,45,1
,1,1,1,1,1,1,1,1,2,3,2,3,3,1,1,3,3,2,3,3,1,3,2,3,43,1971,1,12,2,2,2,1,3,5,1,2,-1,0,0,2,1,40,-1,3,1,12,1,12,2,2,1,7,97,6,18,1,18,3,0,2,2,5,1,2,0,1,2,2,2,2,1,1,3,0,0,4,3,1,2,1,4,1,0,2,1,2,3,0,5,4,3,3,4,4,0,2,1,3,0,1,0,1,1,0,1,0,2,0,1,0,1,1,0,2,0,1,0,2,2,1,0,2,2,1,3,0,0,0,0,2,1,1,1,1,0,0,0,0,0,2,1,1,1,18,1,2,1,3,3,1,1,1,4,0,1,1,2,0,0,0,4,1,3,0,1,1,0,4,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,3,-1,0.448001693,0.499804201,0.448001693,2014,46,2
,2,2,1,2,2,2,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1984,2,15,1,1,1,1,2,5,3,0,2,0,1,4,1,45,-1,3,1,12,1,12,2,2,5,7,97,2,19,3,19,2,-1,2,3,0,0,0,3,1,2,2,2,2,0,0,0,5,3,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,5,0,0,0,3,0,1,1,0,2,0,2,0,2,0,1,1,0,2,0,1,0,1,2,2,0,2,1,1,1,0,2,5,4,2,6,2,2,1,1,2,2,2,2,4,0,2,2,0,0,0,0,6,3,1,2,2,2,0,2,2,2,3,0,0,0,4,1,0,16,2,5,0,5,3,4,4,1,0,2,3,5,2,6,4,2,2,2,2,3,1,2,2,2,1,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,2,2,0,0,2,3,0,3,0.690295366,0.770114332,0.690295366,2014,47,2
,2,2,2,2,2,2,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1955,1,11,1,1,1,1,7,1,3,4,4,2,1,1,1,40,-1,2,0,8,7,97,2,0,2,3,16,3,22,2,20,1,-1,2,3,0,0,0,3,1,2,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,1,2,1,1,3,7,0,0,0,0,0,0,3,0,0,0,3,0,2,1,0,2,0,3,0,3,0,2,2,0,3,0,2,0,2,1,3,0,2,1,3,2,0,2,1,2,3,4,1,1,1,1,3,4,4,4,4,0,2,2,0,0,0,2,5,1,1,1,2,2,0,2,2,2,1,2,0,2,4,8,0,3,1,1,2,0,1,3,1,1,0,1,4,6,7,6,5,3,2,2,2,3,1,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,2,1,0,0,3,2,0,1,0.896003386,0.999608403,0.896003386,2014,48,1
,1,1,1,2,1,1,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1982,4,15,2,1,1,1,2,1,3,0,2,2,1,1,1,40,-1,3,1,10,1,10,2,0,5,3,15,7,23,3,23,2,100,3,3,0,0,0,0,1,2,2,2,2,0,0,0,0,0,2,2,1,2,6,2,0,2,2,2,2,3,0,2,4,2,3,2,3,3,1,0,2,0,3,0,2,8,0,2,0,8,0,1,0,1,1,0,1,0,2,0,2,2,8,0,2,1,8,1,0,1,0,0,4,0,0,3,3,0,0,0,0,0,0,4,1,0,0,5,0,6,4,1,2,3,3,4,8,2,2,4,3,0,4,3,1,1,0,1,1,2,3,4,1,4,1,0,1,4,2,5,3,5,1,4,0,2,4,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,9,2,1,1,2,1,0,0,0,0,0,2,0.896003386,0.999608403,0.896003386,2014,49,2
